name	PMNL	PBMC	count	r	sig
RP11-343C2.11	1.43836	2.34402	417	-0.0568776140965048	NONE
WDR20	1.06317455	1.732873	242	-0.0571049905324111	NONE
UBXN7	1.05478216666667	1.720405	215	-0.0581206852701652	NONE
MGST2	0.225128683333333	0.3672115	86	-0.0581789008818292	NONE
ATG2B	0.671816333333333	1.095898	76	-0.0582922911054786	NONE
ARMC6	0.607825	0.991581529411765	86	-0.0583929241837116	NONE
TMBIM4	2.96850076923077	4.84376538461538	237	-0.0587120412423902	NONE
RP11-644F5.10	2.63959	4.3076025	110	-0.0588888093875051	NONE
CYB561D2	4.403148	7.187455	138	-0.0592632216518334	NONE
KRCC1	2.54254	4.15095	915	-0.0594886236569049	NONE
CMPK1	0.7336644	1.19785	244	-0.0595726122574298	NONE
RAD51L3-RFFL	1.21108333333333	1.97766666666667	1431	-0.0598186840167296	NONE
C11orf80	0.276870909090909	0.452237818181818	132	-0.0601857052535488	NONE
MRPS24	3.0947825	5.0556175	95	-0.060366835290363	NONE
PRDX4	0.709634	1.159587	91	-0.0607815665375584	NONE
ANKHD1-EIF4EBP3	2.30754333333333	3.77067666666667	731	-0.0607832457124762	NONE
RFWD3	1.74445236363636	2.85057454545455	55	-0.0607960686965078	NONE
NGRN	2.05152166666667	3.35243333333333	165	-0.0608317925795999	NONE
CTD-2228K2.7	2.637632	4.311392	92	-0.061227986602854	NONE
AKR1E2	0.4168727	0.6815383	99	-0.061505377671963	NONE
CLN8	1.20996218181818	1.97836181818182	71	-0.0616618863781107	NONE
PCK2	1.8473905	3.021405	103	-0.0620482673983991	NONE
C1orf123	1.9744495	3.22979	53	-0.0623074362108234	NONE
ZFP91	1.0904	1.78394	578	-0.0625271667248006	NONE
SIL1	0.302592764285714	0.495111428571429	61	-0.0626933021466379	NONE
ZNF321P	1.52905	2.50188	299	-0.0626945508503232	NONE
FUT4	3.90324	6.38662	299	-0.0626979812187483	NONE
LMAN2L	0.549688125	0.89955075	151	-0.0629089041017338	NONE
KNOP1	0.83894775	1.3730325	55	-0.0630304485358688	NONE
C1QTNF6	1.32396985714286	2.16709	72	-0.0632063343311671	NONE
ALKBH2	1.78953833333333	2.93140166666667	64	-0.0643207555168188	NONE
RP11-356I2.4	0.708842	1.16130033333333	106	-0.0645226747578498	NONE
PHYKPL	3.12711722222222	5.12357111111111	63	-0.0646339541514798	NONE
RAB29	3.11236777777778	5.10043444444444	155	-0.0649251300661264	NONE
MOB3B	0.2689353	0.441083	153	-0.0661085651537484	NONE
ZNF786	1.3546	2.221825	353	-0.0661958284573746	NONE
MEF2A	0.956302307692308	1.56929538461538	152	-0.0668958111831361	NONE
CDKN1A	3.724365	6.11485125	216	-0.0676404761446504	NONE
SNF8	1.47508506666667	2.42206066666667	58	-0.0677543864814891	NONE
AMIGO1	1.43124	2.35008	100	-0.0677617964399416	NONE
SDR42E2	0.903628	1.48375	300	-0.0677646903625213	NONE
GRAMD2	0.166055	0.272661	80	-0.0677647363748134	NONE
RP4-583P15.10	4.99335	8.19905	80	-0.0677662658624765	NONE
AC006486.10	4.30191	7.06371	120	-0.0677663126140151	NONE
AC226119.5	0.352657	0.579061	180	-0.0677671981534027	NONE
OTUD3	0.518072	0.850672	200	-0.0677678960053986	NONE
RP11-312B8.1	9.93687	16.3163	120	-0.0677680832259651	NONE
IL10RB-AS1	2.64095	4.33643	80	-0.0677683741418462	NONE
RP3-467N11.1	3.11796	5.11968	60	-0.0677687596766615	NONE
CTD-2619J13.19	0.875592	1.43772	60	-0.067769596646966	NONE
UBOX5	1.23337333333333	2.02579	649	-0.0681926087166593	NONE
POU2F1	0.4902032	0.8053525	159	-0.0685580227449398	NONE
LINC00674	0.6253185	1.027338	90	-0.0685653502223431	NONE
SPIN1	0.435870166666667	0.716105166666667	353	-0.0685905556825904	NONE
MRPL30	0.7532356	1.2377746	57	-0.0688930704849289	NONE
AP1M1	2.31026814285714	3.79680142857143	76	-0.0690417803907009	NONE
NPM1	4.15252072727273	6.82516181818182	56	-0.0691934226495625	NONE
SGSM2	0.985910444444444	1.62067666666667	53	-0.0693853252448463	NONE
ATXN2	0.711693285714286	1.17052985714286	68	-0.070151744540832	NONE
SUPT16H	2.26278014285714	3.72190142857143	86	-0.0702609723046084	NONE
MRFAP1	9.128702	15.01686	173	-0.070419075269281	NONE
ZNF189	1.6751825	2.7563	198	-0.0707321862744379	NONE
CEP76	0.751446714285714	1.23675885714286	70	-0.0711390620053527	NONE
PDP2	0.8394725	1.38193875	52	-0.0714562447047733	NONE
MGAT5	0.83382575	1.37281	1462	-0.0716316768286644	NONE
PAM	0.225169352941176	0.370888882352941	59	-0.0722940830830276	NONE
CNOT10	0.597251078571429	0.983841142857143	60	-0.0724053744419617	NONE
PBX3	0.305926818181818	0.504005363636364	243	-0.0725700455810775	NONE
RSRC2	3.07325595	5.064562	74	-0.0729871221580145	NONE
LACC1	1.38496866666667	2.28235966666667	61	-0.0729903606385736	NONE
CCT5	1.65481028571429	2.72735642857143	61	-0.0731549639669069	NONE
CARNS1	1.131162	1.864892	132	-0.0736040634231385	NONE
CLCN2	0.397022857142857	0.654569428571429	74	-0.0736416964137052	NONE
MAP4K4	1.46050526315789	2.40830421052632	62	-0.0738676244947338	NONE
LINC00847	4.463546	7.364016	154	-0.0746200079462765	NONE
CTD-2410N18.3	12.2307	20.1789	221	-0.0746580964753057	NONE
UBAP2	0.496287	0.8190085	57	-0.0750213010608605	NONE
TM7SF3	0.556078675	0.917706	73	-0.0750605682704162	NONE
AC012442.5	0.620924	1.02492	201	-0.075340244378242	NONE
MTCP1	0.659055	1.0880215	90	-0.0755538337743744	NONE
PDCD1	0.551466	0.91067	57	-0.0759739583248309	NONE
ING3	1.927176	3.182634	229	-0.0760504663113231	NONE
CDPF1	1.45428	2.4021425	105	-0.0763342123815154	NONE
LEMD3	0.941252	1.55476666666667	61	-0.0763626928318988	NONE
ARL5A	1.97257242857143	3.25841428571429	58	-0.0764093114436732	NONE
MRPL18	2.0246325	3.344745	149	-0.0765537043069947	NONE
GPN2	2.2450904	3.70917	72	-0.0766403949669767	NONE
SNRNP25	1.833738	3.032782	59	-0.0781718147961159	NONE
GATS	1.17859827272727	1.94947845454545	89	-0.0783336939753374	NONE
RP11-967K21.1	2.7052985	4.4749435	118	-0.0783992195017685	NONE
CHI3L2	0.258655	0.427903	141	-0.0785722540940889	NONE
HDAC1	1.526867	2.52673888888889	59	-0.0790197262124779	NONE
SDHB	1.12831025	1.8688675	72	-0.0803180101284184	NONE
NPW	1.77368	2.93791	242	-0.0803619936397573	NONE
ADAMTS13	0.210085	0.347984	121	-0.080365356678527	NONE
KRBOX1	0.0709616	0.117541	121	-0.0803711739872519	NONE
ZFP30	0.526163909090909	0.871553909090909	60	-0.0803951504269663	NONE
ZNF442	0.54096525	0.89665525	106	-0.0813350160298992	NONE
C11orf49	0.163061342105263	0.270305894736842	133	-0.0814957201430797	NONE
DCUN1D5	0.727403181818182	1.20626945454545	87	-0.0820426092458341	NONE
CCDC84	2.21489544444444	3.67350777777778	60	-0.0822372728154992	NONE
FBXO11	1.53027	2.538121	90	-0.0822921654817315	NONE
HCG18	1.67334926666667	2.77574066666667	55	-0.0824517254213137	NONE
TBC1D8	0.351009442857143	0.582466571428571	82	-0.0829829520895039	NONE
DOT1L	1.831629125	3.04004	71	-0.083280436236135	NONE
GSTO2	0.6478965	1.075483	221	-0.0834669917867663	NONE
AC097662.2	0.05247215	0.08710795	55	-0.0835700302603315	NONE
VPS33B	0.6407805	1.06400816666667	59	-0.0839246148312405	NONE
RPA2	1.14087	1.894858	53	-0.0842728694603919	NONE
DCUN1D4	0.44450365	0.7384366	61	-0.0845963357569578	NONE
NOP16	2.95113	4.90314272727273	123	-0.0847568245966441	NONE
DNAAF2	2.03803	3.38708	263	-0.0851843148865994	NONE
RTN1	0.224589166666667	0.3734545	99	-0.0859616837265276	NONE
STYXL1	0.758662727272727	1.26153872727273	188	-0.0859714704781492	NONE
YWHAB	2.22752	3.70417	84	-0.0860294669760104	NONE
ZNF587B	0.887084	1.47538	97	-0.0862614964644286	NONE
RP11-159F24.6	0.586442	0.975605	81	-0.0866262620836173	NONE
RP11-467H10.2	0.203562	0.338646	405	-0.0866272247851188	NONE
OAS3	0.36143	0.601276	162	-0.086628654928341	NONE
OVOL2	0.293086	0.487912	385	-0.0876144512116834	NONE
RNF145	1.34674518181818	2.24202272727273	64	-0.0876415396877183	NONE
CLCN7	1.58323118181818	2.63589545454545	68	-0.0877387599408332	NONE
SMG5	1.73609	2.8912	750	-0.0881442120456979	NONE
TPT1-AS1	1.18764168421053	1.97819794736842	59	-0.0884047010585436	NONE
FAF2	1.4213924	2.367824	82	-0.0885744997895928	NONE
RNF168	1.318135	2.19583	532	-0.08858577161731	NONE
RP11-286N22.8	1.620835	2.70064875	156	-0.0888863209993658	NONE
RP11-274B21.14	0.920786	1.53466	568	-0.0892988028349326	NONE
FAM234B	0.256213	0.427058	108	-0.0894058819820153	NONE
ZYG11B	0.488997	0.8151585	567	-0.0895725316832825	NONE
APOBEC3F	1.899785	3.167425	63	-0.0897918425447397	NONE
ASPSCR1	1.2445999	2.0752045	55	-0.0898890183839595	NONE
ARHGEF18	4.05076	6.756028	115	-0.0903002374396956	NONE
NCBP2-AS2	17.1748	28.6463	203	-0.0903730519818391	NONE
AIFM2	0.508456	0.848071333333333	100	-0.0903802254249402	NONE
ANKRD52	1.295174	2.161805	116	-0.0914080054284887	NONE
ENTPD5	0.654651157142857	1.09341457142857	53	-0.0923597975332271	NONE
DOLPP1	1.21708	2.032935	135	-0.0924576275237525	NONE
TMEM198B	1.256224	2.098347	54	-0.0924770770701639	NONE
SLC25A16	0.7239868	1.2093728	105	-0.0925412785875492	NONE
MPP5	0.351529857142857	0.587243142857143	140	-0.0926282732737973	NONE
VPS13B	0.403812166666667	0.674609833333333	63	-0.0926865093425138	NONE
EIF2S2	1.77115	2.95924	549	-0.092857847092995	NONE
AC017035.2	3.30073	5.51487	61	-0.0928592879628735	NONE
MIR1539	1.04184	1.74071	61	-0.0928596790434335	NONE
XXbac-BPG154L12.5	0.0499171	0.0834017	61	-0.0928602101384164	NONE
AMZ1	0.151126	0.252502	122	-0.0928604699666052	NONE
CH17-472G23.2	0.0634718	0.106049	61	-0.092860895787241	NONE
CTD-2574D22.6	4.1215	6.8896	712	-0.0935682704256366	NONE
RP11-613M10.9	0.275756	0.461017	1709	-0.0937452148362015	NONE
SMAGP	0.20183215	0.3374475	55	-0.0938246053867877	NONE
CARMIL2	2.4403866	4.081378	77	-0.0942641597121905	NONE
P3H1	1.0444874	1.7469518	51	-0.0943622554000154	NONE
ZFHX2-AS1	0.28842	0.482634666666667	94	-0.0950778764888784	NONE
CTD-2207O23.3	4.01004	6.71214	4644	-0.0954737205249332	NONE
NDUFAF8	3.31607666666667	5.55110666666667	78	-0.0956155941000481	NONE
GPBP1	1.37062866666667	2.29496555555556	88	-0.09595227513907	NONE
RP11-350J20.13	9.94732	16.6558	163	-0.0959623976599318	NONE
C14orf178	0.707732	1.18503	81	-0.0959660661247627	NONE
KIAA2026	0.857886	1.436745	187	-0.0962637157991389	NONE
GBE1	0.159018733333333	0.266366	79	-0.0965307501814561	NONE
TBC1D23	0.699752125	1.172296	52	-0.0967385630144864	NONE
ATG4A	0.1271954	0.213113	98	-0.0968896448537113	NONE
GOSR1	1.083572	1.815605	93	-0.0969728878787413	NONE
ANKLE2	2.35480333333333	3.946065	124	-0.0971256861879598	NONE
RAB6A	0.8241006	1.3813	391	-0.0974518618598872	NONE
KCNC3	1.31070666666667	2.19896666666667	173	-0.0987984261072175	NONE
SCPEP1	0.852093666666667	1.42956266666667	69	-0.0988074713769098	NONE
SLC25A40	0.590194	0.99024525	115	-0.0989141623190689	NONE
GTF2H5	0.610454	1.02434	245	-0.0990577044053552	NONE
CRACR2B	2.23147333333333	3.74491	81	-0.0992520219057396	NONE
COX7A2	3.5234725	5.9144675	215	-0.0995678700829121	NONE
KIAA0930	1.34609438461538	2.26009307692308	88	-0.0999201572374425	NONE
DNAJC27	1.42657714285714	2.39584428571429	235	-0.100293922588026	NONE
SLC25A13	0.460162428571429	0.772898142857143	80	-0.100452645428048	NONE
PSMD9	0.8540277	1.434873	118	-0.100885822023344	NONE
CTC-326K19.6	0.870703	1.46313	552	-0.101122900928654	NONE
NCBP1	1.04466233333333	1.7555	146	-0.101162842190071	NONE
KLHL29	0.1034048	0.173772333333333	72	-0.101212790127223	NONE
BDH1	1.09586954285714	1.84173307142857	65	-0.101305458864522	NONE
SMIM14	0.5798415	0.975119	158	-0.102237238939491	NONE
CC2D1A	0.769661166666667	1.29447833333333	73	-0.102392995703337	NONE
TNFRSF10D	1.55209	2.61081	573	-0.102602794410804	NONE
SFI1	2.00623888461538	3.37501461538462	51	-0.102717891254139	NONE
REEP3	0.3807185	0.640603	95	-0.103023419546879	NONE
RP1-66C13.4	0.28345	0.476951	348	-0.103064328755502	NONE
C8orf44	0.9248062	1.5564736	59	-0.103375672566314	NONE
KBTBD8	1.27475575	2.1456525	112	-0.103513137938995	NONE
MATR3	2.54710397297297	4.28800351351351	117	-0.103765776854077	NONE
MRPL49	3.66541244444444	6.17185111111111	62	-0.104045255268051	NONE
SEMA4F	0.494973555555556	0.833506444444444	56	-0.104159444588255	NONE
CCNT2	2.2146907	3.730336	106	-0.104517895416223	NONE
TMEM9B	1.46282	2.465036	139	-0.105174000133031	NONE
APBA1	0.0257647	0.0434188	82	-0.105241600181679	NONE
OTOF	0.06214285	0.1047235	82	-0.105242447602388	NONE
AP000688.11	2.37865	4.00852	123	-0.105244207135152	NONE
SAMD4A	0.04203304	0.0708382	71	-0.105321292496994	NONE
MRPS2	2.01959642857143	3.40530571428571	56	-0.106034832666649	NONE
EIF4E2	2.43285661538462	4.10347153846154	82	-0.106511192467855	NONE
NFKB1	1.21880536363636	2.05598363636364	285	-0.106678568729742	NONE
LYRM9	1.32794933333333	2.2401175	72	-0.106691845000774	NONE
CMTM7	1.27726333333333	2.15483666666667	59	-0.10684006395775	NONE
ZNF473	0.569835	0.961537375	117	-0.107116240374931	NONE
SON	3.05923936842105	5.16308631578947	70	-0.107378263601933	NONE
MINK1	1.3393455	2.2610275	78	-0.107767910900505	NONE
GPM6A	0.0204941	0.0345993375	52	-0.107853319113592	NONE
CTD-2116N17.1	0.279576933333333	0.472289333333333	242	-0.108743158041376	NONE
SLC2A6	2.136348	3.610104	90	-0.109211265889523	NONE
ZC3H13	0.8083576	1.3662	81	-0.109420681454258	NONE
ZNF17	0.9004208	1.521798	97	-0.109423123175594	NONE
LACTB2	0.671927	1.135865	283	-0.109732510025252	NONE
SNX12	0.779632	1.317999	81	-0.10980160405811	NONE
EYA3	0.553784375	0.93633375	147	-0.110016052592455	NONE
RP11-75C10.6	4.47912	7.57588	144	-0.110515701818341	NONE
HAAO	0.270775166666667	0.457983333333333	51	-0.110517205693764	NONE
CYB5R1	2.945615	4.982975	79	-0.110755998113528	NONE
ADCK5	0.632631875	1.070774125	85	-0.111533570173956	NONE
ZSCAN2	0.3736308	0.6324172	82	-0.111580758688922	NONE
MCM8	0.18078622	0.3060164	65	-0.111641796485895	NONE
RP4-734P14.4	0.831885	1.40843	453	-0.111949394445898	NONE
EML4	1.13965514285714	1.93016857142857	81	-0.112447057479093	NONE
CBR3-AS1	1.24446553333333	2.10774813333333	111	-0.112493748161199	NONE
RP11-685M7.3	0.578163	0.979319	103	-0.112620130217077	NONE
COX18	5.567262	9.431002	294	-0.112760620103448	NONE
TIMM10B	12.728338	21.58078	212	-0.114020498217437	NONE
LHFPL2	0.0717829833333333	0.1217272	70	-0.114255327057637	NONE
HSF5	0.184895	0.313584	165	-0.114463279988724	NONE
UXT-AS1	5.149535	8.73386	91	-0.114494782539084	NONE
POLH	0.476011333333333	0.807484333333333	52	-0.114755886832588	NONE
ATP6V1C1	0.5898234	1.0007444	89	-0.11503611880527	NONE
IMP3	7.60184	12.90233	212	-0.115528597135841	NONE
SRPRA	5.61069	9.523126	74	-0.115574558031323	NONE
TMEM182	0.0694511571428571	0.117891971428571	63	-0.115712376616688	NONE
ANKHD1	1.08730970588235	1.84592117647059	64	-0.115895558160285	NONE
DUSP16	0.901290833333333	1.530211	214	-0.115983516967106	NONE
SRD5A1	0.5777775	0.981537	136	-0.116846170097931	NONE
TXNDC9	1.18491266666667	2.01334277777778	82	-0.117129627093302	NONE
ARL14EP	1.0308595	1.75161	121	-0.117151416615568	NONE
GRHPR	2.02993163636364	3.44933727272727	105	-0.117205600206831	NONE
ZNF432	1.085429	1.84463	144	-0.117383647406535	NONE
ABI2	0.2386440875	0.405577791666667	64	-0.117435603629015	NONE
XXbac-BPG181B23.6	7.76675	13.2004	62	-0.117516253988972	NONE
LRRN4CL	1.35219	2.29819	62	-0.117517733624753	NONE
RP11-79O8.1	17.3576	29.5011	124	-0.117518806484926	NONE
PCDHGA10	0.0473924	0.0805485	62	-0.117519541139371	NONE
GFPT1	0.5897575	1.00235675	84	-0.117519846355489	NONE
RP11-10O17.3	0.172891	0.293847	62	-0.117519939912967	NONE
INCA1	0.498887	0.847913	62	-0.117520709440928	NONE
OR1F2P	5.06961	8.61636	62	-0.117521302613414	NONE
PCDHGB6	0.045143	0.0767255	62	-0.117521386344753	NONE
IQCA1L	0.323437	0.549717	62	-0.117521908841915	NONE
RP11-96D1.10	1.56517	2.66018	62	-0.117522045951505	NONE
TMEM217	0.11829	0.201047	62	-0.11752223296337	NONE
AC079922.3	1.22569	2.0832	62	-0.117524753770896	NONE
PPA2	1.45213236363636	2.46812536363636	132	-0.11756025317396	NONE
AP3S2	1.00461257142857	1.70780214285714	85	-0.117819148409537	NONE
CRTC3-AS1	1.2876115	2.189794	125	-0.11841533147656	NONE
AP1AR	0.5746992	0.977638	171	-0.118810862414037	NONE
MED15	2.59085413793103	4.40748068965517	133	-0.118843993646109	NONE
CGRRF1	0.630649285714286	1.07284971428571	126	-0.118855709714488	NONE
CTD-2583A14.10	1.38223166666667	2.35148666666667	436	-0.118891256039491	NONE
CANX	1.89373378947368	3.22173	64	-0.118919594375065	NONE
RPS15A	3.01236907692308	5.12561615384615	55	-0.119144442542247	NONE
RND1	0.850261	1.446795	68	-0.119200387349486	NONE
KANK1	0.14764945	0.251250833333333	96	-0.119269939627582	NONE
KTI12	11.9583	20.3509	269	-0.119397828835321	NONE
DGKA	4.88825744680851	8.31937914893617	62	-0.119473140243372	NONE
AC022182.1	0.367231	0.625110333333333	214	-0.119740541972997	NONE
ZNF830	7.01981	11.9512	207	-0.119969136934319	NONE
GNL2	1.5280535	2.601875	67	-0.120174138338211	NONE
AMIGO3	9.36514	15.9488	352	-0.120392952588388	NONE
ARFRP1	5.49470076923077	9.35904461538462	55	-0.120637888696685	NONE
TIAF1	2.06793	3.52318	145	-0.121008374122959	NONE
NRF1	0.868794142857143	1.48023428571429	395	-0.121056796666183	NONE
DHPS	3.50219285714286	5.96858095238095	60	-0.121446976330516	NONE
ENY2	1.3634035	2.32370714285714	75	-0.121533206098849	NONE
AC004895.4	1.343195	2.28938033333333	86	-0.121605932495722	NONE
ZFAND4	0.55428375	0.944747125	107	-0.121621051247887	NONE
TPMT	0.648003	1.10475	228	-0.121965074416096	NONE
ETHE1	0.6216728	1.059866	126	-0.121972052253278	NONE
NCOR2	1.9707249	3.3598575	52	-0.121991186782211	NONE
CCDC183	1.4723538	2.510422	60	-0.12212305496909	NONE
POLE3	4.0310025	6.8742975	112	-0.122391151523267	NONE
PPP4R3B	2.21757233333333	3.78197166666667	134	-0.122474932301697	NONE
RP11-849F2.7	2.4923	4.25154	477	-0.122825314936955	NONE
ISCA2	5.9044225	10.0756975	120	-0.123329390396343	NONE
UTP6	1.08611175	1.853695	59	-0.123548878926853	NONE
ATN1	5.4804365	9.3536575	136	-0.123557339667208	NONE
AC006160.5	0.465346	0.794257	166	-0.12361963427742	NONE
RP11-660L16.2	1.81016	3.0896	83	-0.123620387347743	NONE
LINC02150	0.0945219	0.161331	83	-0.123620687313416	NONE
CTC-360G5.8	0.366109	0.624879	166	-0.123621158022676	NONE
FAM86HP	0.84716475	1.4461675	56	-0.123837734401144	NONE
ZNF33A	1.60428625	2.73897125	230	-0.124020081018726	NONE
NDUFA10	1.039696	1.77621642857143	112	-0.124963166837915	NONE
RP11-111M22.3	1.92395	3.287505	71	-0.125239322742307	NONE
WASH3P	0.676429571428571	1.15592285714286	72	-0.125351024095931	NONE
CHAMP1	1.1072	1.89243	187	-0.125641629244519	NONE
TRIM21	1.6134	2.75764	187	-0.125647510114445	NONE
CXorf56	0.4141925	0.7079545	143	-0.125672752267697	NONE
PPDPF	10.2040325	17.4444	126	-0.125942118506906	NONE
CWF19L1	0.903452777777778	1.54463	79	-0.126057737134616	NONE
ABCF2	1.08190233333333	1.85012	57	-0.126366120093926	NONE
MRPS16	4.524246	7.737176	71	-0.126447256206338	NONE
CACNA2D2	0.233419571428571	0.399382	279	-0.127161322047625	NONE
E2F6	0.620843363636364	1.06260636363636	113	-0.127623565372304	NONE
NKD1	0.179062	0.3065535	153	-0.127997211636196	NONE
GPBP1L1	1.788656	3.062283	88	-0.128049205539036	NONE
FAM184A	0.07594015	0.130037116666667	104	-0.128306259323658	NONE
ANKRD40	1.444095	2.473025	136	-0.128428711538228	NONE
C19orf53	3.9914715	6.83563666666667	132	-0.128472546468312	NONE
TMEM5	1.4233368	2.437666	229	-0.128540924475967	NONE
DYNC1LI2	1.50316714285714	2.57447571428571	55	-0.128590764636973	NONE
ERH	1.229231	2.1054525	141	-0.128691812810516	NONE
MTERF1	0.774227828571429	1.32621728571429	74	-0.128804635370444	NONE
PSMD5	1.058683	1.81411857142857	88	-0.129315624883589	NONE
TIPIN	0.513844333333333	0.8806725	88	-0.129591789379368	NONE
GLUD1	1.028251	1.762385	90	-0.129654186922549	NONE
RP11-322E11.6	0.349913	0.599755	250	-0.129694555898191	NONE
C5orf22	1.0327226	1.770225	60	-0.129797499371437	NONE
SF3B2	2.55610727272727	4.38159727272727	53	-0.12982604470128	NONE
ZDBF2	0.27978	0.4799485	71	-0.130904313534338	NONE
ST7	0.0797305416666667	0.136775345833333	58	-0.130921368708352	NONE
AC136289.1	0.266197	0.456813	146	-0.131426935835678	NONE
FAM13A-AS1	1.2571505	2.157675	130	-0.131637743190025	NONE
CNTLN	0.0920759333333333	0.158076	58	-0.132039865525658	NONE
ATP11B	1.0604064	1.821245	170	-0.132625269611361	NONE
KLHL31	1.29389	2.2222565	103	-0.132627915626534	NONE
MRPL44	1.22328	2.10111	167	-0.132714570287719	NONE
RP11-147I3.1	0.336558	0.578077	167	-0.132724063523225	NONE
DHODH	0.658857833333333	1.13176666666667	59	-0.132854990024088	NONE
NEK1	0.291973275	0.501702625	166	-0.133313705357482	NONE
MLXIP	3.60860375	6.20112	81	-0.133405614614505	NONE
MED19	1.16631	2.0047475	121	-0.133786778456287	NONE
CNIH4	1.285981625	2.21091625	69	-0.134091888668819	NONE
SNRPB2	2.28401333333333	3.92685333333333	137	-0.134120182788544	NONE
PI4KB	1.71745691666667	2.95291083333333	77	-0.134181425189194	NONE
PARP10	1.0520295	1.809017	52	-0.134348346367252	NONE
FAM83G	0.350437666666667	0.60265	123	-0.134480063668341	NONE
MBD3	2.76383636363636	4.75299090909091	67	-0.134480981210069	NONE
THOC7	0.6065944	1.0432684	134	-0.134623821772887	NONE
STARD7	1.57022	2.700848	54	-0.134763283873957	NONE
TRIM16	0.2150415	0.369894666666667	53	-0.13481693312158	NONE
SNX17	4.36060333333333	7.50469555555556	128	-0.135583327431456	NONE
FOXO1	1.4918605	2.567925	2118	-0.135807968497485	NONE
TBC1D12	0.153615	0.26449	272	-0.136211620376407	NONE
C4orf46	1.06971733333333	1.84267666666667	57	-0.136890861942572	NONE
MSMO1	0.67582225	1.164285	115	-0.137046038828538	NONE
SDHAF2	1.4496625	2.49774	166	-0.137223787943901	NONE
MRPL9	3.54563666666667	6.10976833333333	51	-0.137390512485791	NONE
GIGYF2	0.927812536585366	1.59900185365854	77	-0.137583906849443	NONE
TJAP1	0.880234857142857	1.51745285714286	52	-0.138008829058604	NONE
FAM189A1	0.0876993	0.1512845	377	-0.138944490583348	NONE
BTBD7	0.72679075	1.2542275	69	-0.139504634669571	NONE
CALY	0.473965333333333	0.818206666666667	65	-0.14000129117819	NONE
BRD9	1.72464015789474	2.97725526315789	66	-0.140005082604395	NONE
SH3GLB2	0.685791	1.18418709090909	56	-0.140373696230241	NONE
CEP170	0.466548544444444	0.805656333333333	67	-0.140454902562536	NONE
SPAG7	6.46073857142857	11.1567957142857	63	-0.140469274487925	NONE
N4BP2L1	2.71813833333333	4.69618166666667	102	-0.141186878698946	NONE
SMC1A	1.119522	1.934408	94	-0.141326777618667	NONE
ITPR2	0.428930142857143	0.741173428571429	57	-0.141385997415789	NONE
VAV3-AS1	0.261338	0.4517	105	-0.141765538646638	NONE
PTGFRN	0.058902	0.101807	63	-0.141765775390159	NONE
RP11-380N8.7	16.9898	29.3654	105	-0.141765960723118	NONE
TOLLIP-AS1	13.4326	23.2171	168	-0.141766741735027	NONE
VMAC	1.5777	2.72692	126	-0.14176701436506	NONE
RP11-1391J7.1	1.62207	2.80361	63	-0.141767135892789	NONE
ANO7L1	0.545601	0.943025	84	-0.141767269952436	NONE
ACVR2B-AS1	2.07782	3.59134	105	-0.141769103172384	NONE
C10orf91	1.49837	2.58981	84	-0.141769880237031	NONE
LINC02085	0.0828827	0.143256	63	-0.141770199040685	NONE
ADORA2B	0.15342	0.265174	63	-0.141770302085003	NONE
ST14	0.310272	0.53628	210	-0.141770482202539	NONE
RP11-727F15.12	8.26553	14.2863	84	-0.141770627102199	NONE
FAM47E	0.0904288	0.156299	84	-0.141771864471504	NONE
KIAA0907	2.409079875	4.1641275	53	-0.141849555277809	NONE
PHF7	0.893087125	1.544546	52	-0.142627549675857	NONE
SCAF11	1.62165075	2.80540666666667	71	-0.143064312967372	NONE
HNRNPUL1	2.62024145454545	4.53353681818182	83	-0.143254780346132	NONE
WDR25	0.2109878	0.3650518	53	-0.14325915422542	NONE
SPATA13	1.50698941818182	2.60745881818182	110	-0.14329272126817	NONE
TMEM189-UBE2V1	1.60896	2.78471	1556	-0.143716173658869	NONE
PPP2R2A	1.09687558333333	1.89847333333333	90	-0.143757382474802	NONE
FBXO22	0.829273625	1.435456875	90	-0.143907416070356	NONE
LIG4	0.7408982	1.283076	60	-0.144576934471792	NONE
TCEANC2	0.486351666666667	0.842306666666667	209	-0.144663263676635	NONE
OCIAD1	1.05058089285714	1.81997589285714	66	-0.145049630252516	NONE
MRPL52	1.12447030769231	1.94859769230769	51	-0.145508236638348	NONE
ZFYVE19	1.26809433333333	2.19793222222222	68	-0.145802367843751	NONE
ZNF587	1.936742	3.3573475	128	-0.146007630198438	NONE
TBC1D24	0.38475675	0.667076	144	-0.146222040988628	NONE
TMEM94	0.557252133333333	0.966970133333333	54	-0.147458636171193	NONE
TUFM	2.177185	3.77822	79	-0.147560249206253	NONE
C19orf48	2.158093	3.74647142857143	63	-0.148092952780061	NONE
PDS5B	0.56439	0.980177	59	-0.148667408623566	NONE
TMEM101	1.76769142857143	3.07097428571429	86	-0.149147515633386	NONE
BCL2L12	0.570528727272727	0.991627909090909	56	-0.149816885968032	NONE
CDC73	0.603859	1.04975175	124	-0.15008210664165	NONE
FAHD1	1.455693	2.530608	83	-0.150095458102323	NONE
RPS20	10.1620791666667	17.6709366666667	122	-0.150500445698868	NONE
EVI2B	2.64907	4.60915	349	-0.151332293606744	NONE
ANAPC4	0.92463725	1.609564	81	-0.152028094161865	NONE
RP11-303E16.10	0.1512845	0.2633505	148	-0.152037556873954	NONE
