id	bedgraph/WB_pCRO_HK1_1910	bedgraph/WB_pCRO_HK2_1910	bedgraph/WB_pCRO_HK3_1910	bedgraph/WB_pCRO_HK4_1910	bedgraph/WB_pCRO_SL1_1910	bedgraph/WB_pChRO_EK6_2003	bedgraph/WB_pChRO_EK33_2003	bedgraph/WB_pChRO_EK45_2003	bedgraph/WB_pChRO_EK52_2003	bedgraph/WB_pChRO_EK53_2003
chr21:5130870-5154730;PWP2;-	3	12	7	19	6	10	4	0	3	3
chr21:6060339-6076171;LINC00313;+	0	0	0	0	0	0	0	0	0	1
chr21:6084374-6088242;LINC00319;-	0	0	0	0	0	0	0	0	0	0
chr21:6111133-6123778;LOC102724428;+	0	1	1	9	0	6	10	2	2	1
chr21:6111139-6123742;SIK1;+	0	1	1	9	0	6	10	2	2	1
chr21:6444868-6467608;CBS;-	0	0	0	5	0	0	1	0	0	0
chr21:6444868-6468040;CBS;-	0	0	0	5	0	0	1	0	0	0
chr21:6444868-6468040;CBS;-	0	0	0	5	0	0	1	0	0	0
chr21:6444868-6468539;CBS;-	0	0	0	5	0	0	1	0	0	0
chr21:6484622-6499256;U2AF1;-	5	16	12	20	1	4	13	5	12	10
chr21:6484622-6499256;U2AF1;-	5	16	12	20	1	4	13	5	12	10
chr21:6484622-6499256;U2AF1;-	5	16	12	20	1	4	13	5	12	10
chr21:6484622-6499284;U2AF1L5;-	5	16	12	20	1	4	13	5	12	10
chr21:6484622-6499284;U2AF1L5;-	5	16	12	20	1	4	13	5	12	10
chr21:6484622-6499284;U2AF1L5;-	5	16	12	20	1	4	13	5	12	10
chr21:6484622-6499284;U2AF1L5;-	5	16	12	20	1	4	13	5	12	10
chr21:6532206-6532776;FRGCA;-	0	0	0	0	0	0	0	0	0	0
chr21:6532206-6532776;LOC106780825;-	0	0	0	0	0	0	0	0	0	0
chr21:6560690-6564494;CRYAA;+	0	0	0	0	0	0	0	0	0	0
chr21:6560732-6564005;LOC102724652;+	0	0	0	0	0	0	0	0	0	0
chr21:6859170-6859256;MIR8069-1;+	0	0	0	0	0	0	0	0	0	0
chr21:6859170-6859256;MIR8069-2;+	0	0	0	0	0	0	0	0	0	0
chr21:7744920-7758630;SMIM11A;+	1	4	0	2	0	1	1	0	0	0
chr21:7744950-7758630;SMIM11B;+	1	4	0	2	0	1	1	0	0	0
chr21:7769587-7770548;C21orf140;-	0	0	0	0	0	0	0	0	0	0
chr21:8197619-8228092;LOC100507412;+	3	14	2	56	2	27	20	11	30	29
chr21:8205314-8205406;MIR6724-1;+	0	0	0	0	0	0	0	0	0	0
chr21:8205314-8205406;MIR6724-2;+	0	0	0	0	0	0	0	0	0	0
chr21:8205314-8205406;MIR6724-3;+	0	0	0	0	0	0	0	0	0	0
chr21:8205314-8205406;MIR6724-4;+	0	0	0	0	0	0	0	0	0	0
chr21:8208472-8208652;MIR3648-1;+	0	0	0	0	0	0	0	0	0	0
chr21:8208472-8208652;MIR3648-2;+	0	0	0	0	0	0	0	0	0	0
chr21:8208843-8208904;MIR3687-1;+	0	0	0	0	0	0	0	0	0	0
chr21:8208843-8208904;MIR3687-2;+	0	0	0	0	0	0	0	0	0	0
chr21:8209630-8211499;RNA18S5;+	0	0	0	1	0	0	0	0	0	0
chr21:8212571-8212727;RNA5-8S5;+	0	0	0	0	0	0	0	0	0	0
chr21:8213887-8401980;RNA28S5;+	5	25	12	97	7	24	19	13	35	30
chr21:8249504-8249596;MIR6724-1;+	0	0	0	0	0	0	0	0	0	0
chr21:8249504-8249596;MIR6724-2;+	0	0	0	0	0	0	0	0	0	0
chr21:8249504-8249596;MIR6724-3;+	0	0	0	0	0	0	0	0	0	0
chr21:8249504-8249596;MIR6724-4;+	0	0	0	0	0	0	0	0	0	0
chr21:8252231-8252321;MIR663A;+	0	0	0	1	0	0	0	0	0	0
chr21:8256780-8256936;RNA5-8S5;+	0	0	0	0	0	0	0	0	0	0
chr21:8380664-8411091;LOC100507412;+	1	7	3	27	0	0	1	0	1	1
chr21:8388361-8388453;MIR6724-1;+	0	0	0	0	0	0	0	0	0	0
chr21:8388361-8388453;MIR6724-2;+	0	0	0	0	0	0	0	0	0	0
chr21:8388361-8388453;MIR6724-3;+	0	0	0	0	0	0	0	0	0	0
chr21:8388361-8388453;MIR6724-4;+	0	0	0	0	0	0	0	0	0	0
chr21:8392665-8394534;RNA18S5;+	0	0	0	0	0	0	0	0	0	0
chr21:8395606-8395762;RNA5-8S5;+	0	0	0	0	0	0	0	0	0	1
chr21:8432529-8432621;MIR6724-1;+	0	0	0	0	0	0	0	0	0	0
chr21:8432529-8432621;MIR6724-2;+	0	0	0	0	0	0	0	0	0	0
chr21:8432529-8432621;MIR6724-3;+	0	0	0	0	0	0	0	0	0	0
chr21:8432529-8432621;MIR6724-4;+	0	0	0	0	0	0	0	0	0	0
chr21:8433221-8446572;RNA45S5;+	1	0	1	6	0	0	2	0	0	0
chr21:8436875-8438744;RNA18S5;+	0	0	0	0	0	0	0	0	0	0
chr21:8439822-8439978;RNA5-8S5;+	0	0	0	0	0	0	0	0	0	0
chr21:8441145-8446211;RNA28S5;+	0	0	0	1	0	0	1	0	0	0
chr21:8986998-8987178;MIR3648-1;+	1	0	0	0	0	0	0	0	0	0
chr21:8986998-8987178;MIR3648-2;+	1	0	0	0	0	0	0	0	0	0
chr21:8987369-8987430;MIR3687-1;+	0	0	0	0	0	0	0	0	0	0
chr21:8987369-8987430;MIR3687-2;+	0	0	0	0	0	0	0	0	0	0
chr21:9068355-9129761;TEKT4P2;-	3	6	4	10	3	7	3	2	2	3
chr21:9068355-9129761;TEKT4P2;-	3	6	4	10	3	7	3	2	2	3
chr21:9076416-9129761;TEKT4P2;-	1	4	2	4	2	1	2	1	1	0
chr21:9781848-9821061;MGC39584;-	0	0	0	0	0	0	0	0	0	0
chr21:10413519-10454661;BAGE;+	0	3	0	0	1	0	0	1	4	11
chr21:10413531-10491615;BAGE4;+	0	3	2	0	1	0	0	1	5	16
chr21:10413531-10491615;BAGE3;+	0	3	2	0	1	0	0	1	5	16
chr21:10413531-10491615;BAGE2;+	0	3	2	0	1	0	0	1	5	16
chr21:10413531-10491615;BAGE5;+	0	3	2	0	1	0	0	1	5	16
chr21:10521513-10606270;TPTE;+	1	1	2	3	3	0	1	0	7	0
chr21:10521513-10606270;TPTE;+	1	1	2	3	3	0	1	0	7	0
chr21:10521513-10606270;TPTE;+	1	1	2	3	3	0	1	0	7	0
chr21:10521513-10606270;TPTE;+	1	1	2	3	3	0	1	0	7	0
chr21:13038165-13118250;ANKRD30BP2;+	0	0	1	0	0	0	0	0	0	0
chr21:13406383-13406460;MIR3156-3;-	0	0	0	0	0	0	0	0	0	0
chr21:13546032-13558460;LOC102724188;+	0	0	0	0	0	0	0	0	1	0
chr21:13610176-13641585;POTED;+	0	0	0	0	0	0	0	0	0	0
chr21:13644774-13644850;MIR3118-1;-	0	0	0	0	0	0	0	0	0	0
chr21:13724188-13724274;MIR8069-1;+	0	0	0	0	0	0	0	0	0	0
chr21:13724188-13724274;MIR8069-2;+	0	0	0	0	0	0	0	0	0	0
chr21:13843132-13848364;CYP4F29P;-	1	2	2	2	0	1	0	1	0	0
chr21:13943775-13980444;ANKRD20A11P;-	5	14	10	36	5	0	0	0	0	0
chr21:14108813-14206949;LIPI;-	2	5	0	2	1	0	1	0	2	4
chr21:14108813-14210891;LIPI;-	2	5	0	2	1	0	1	0	3	4
chr21:14108813-14210891;LIPI;-	2	5	0	2	1	0	1	0	3	4
chr21:14108813-14210891;LIPI;-	2	5	0	2	1	0	1	0	3	4
chr21:14108813-14210891;LIPI;-	2	5	0	2	1	0	1	0	3	4
chr21:14216129-14228372;RBM11;+	12	28	20	36	4	2	1	2	2	3
chr21:14216129-14228372;RBM11;+	12	28	20	36	4	2	1	2	2	3
chr21:14216129-14228372;RBM11;+	12	28	20	36	4	2	1	2	2	3
chr21:14216129-14228372;RBM11;+	12	28	20	36	4	2	1	2	2	3
chr21:14216129-14228372;RBM11;+	12	28	20	36	4	2	1	2	2	3
chr21:14216129-14228372;RBM11;+	12	28	20	36	4	2	1	2	2	3
chr21:14273798-14291385;ABCC13;+	0	0	2	1	0	0	0	1	0	0
chr21:14273798-14301371;ABCC13;+	0	0	2	2	0	0	0	1	0	0
chr21:14371115-14383188;HSPA13;-	26	61	35	83	17	20	37	22	10	7
chr21:14485227-14546360;SAMSN1;-	138	301	230	318	48	60	52	46	76	108
chr21:14485227-14546360;SAMSN1;-	138	301	230	318	48	60	52	46	76	108
chr21:14485227-14583402;SAMSN1;-	140	306	231	323	49	62	60	49	76	111
chr21:14582201-14598303;SAMSN1-AS1;+	4	2	0	3	0	0	1	0	0	0
chr21:14591391-14643107;LOC388813;-	2	3	4	8	0	0	1	0	2	0
chr21:14961234-15064805;NRIP1;-	70	173	125	182	35	65	59	47	36	28
chr21:15730024-15880071;USP25;+	323	884	596	998	262	111	35	39	75	73
chr21:15730024-15880071;USP25;+	323	884	596	998	262	111	35	39	75	73
chr21:15730024-15880071;USP25;+	323	884	596	998	262	111	35	39	75	73
chr21:16070521-16609775;MIR99AHG;+	8	23	12	309	9	1	0	2	7	9
chr21:16071113-16609775;MIR99AHG;+	8	23	12	309	9	1	0	2	7	9
chr21:16071113-16609775;MIR99AHG;+	8	23	12	309	9	1	0	2	7	9
chr21:16194378-16609775;MIR99AHG;+	8	21	10	304	8	1	0	2	5	8
chr21:16539088-16539169;MIR99A;+	0	0	0	0	0	0	0	0	0	0
chr21:16539827-16539911;MIRLET7C;+	0	0	0	0	0	0	0	0	0	0
chr21:16590236-16590325;MIR125B2;+	0	0	0	0	0	0	0	0	0	0
chr21:17438889-17449185;LINC01549;+	1	0	0	0	1	0	0	0	0	0
chr21:17438889-17449185;LINC01549;+	1	0	0	0	1	0	0	0	0	0
chr21:17512905-17570111;CXADR;+	4	11	10	108	0	4	4	2	1	4
chr21:17512905-17570111;CXADR;+	4	11	10	108	0	4	4	2	1	4
chr21:17512905-17570111;CXADR;+	4	11	10	108	0	4	4	2	1	4
chr21:17512905-17570111;CXADR;+	4	11	10	108	0	4	4	2	1	4
chr21:17512905-17593579;CXADR;+	4	13	11	123	1	4	4	2	1	4
chr21:17593649-17612950;BTG3;-	24	46	34	132	17	50	75	60	15	18
chr21:17593649-17612950;BTG3;-	24	46	34	132	17	50	75	60	15	18
chr21:17777403-17792509;C21orf91-OT1;-	54	118	72	102	15	28	17	21	7	5
chr21:17777403-17792509;C21orf91-OT1;-	54	118	72	102	15	28	17	21	7	5
chr21:17788966-17819386;C21orf91;-	143	279	217	309	64	72	86	59	36	27
chr21:17788966-17819386;C21orf91;-	143	279	217	309	64	72	86	59	36	27
chr21:17788966-17819386;C21orf91;-	143	279	217	309	64	72	86	59	36	27
chr21:17835671-17885608;CHODL-AS1;-	0	0	0	1	0	0	0	0	0	2
chr21:17917339-18267371;CHODL;+	4	12	5	27	3	3	1	3	6	5
chr21:17917339-18267371;CHODL;+	4	12	5	27	3	3	1	3	6	5
chr21:17917339-18267371;CHODL;+	4	12	5	27	3	3	1	3	6	5
chr21:17917339-18267371;CHODL;+	4	12	5	27	3	3	1	3	6	5
chr21:18244832-18267371;CHODL;+	0	1	0	1	0	0	0	0	0	0
chr21:18245874-18267371;CHODL;+	0	0	0	0	0	0	0	0	0	0
chr21:18269115-18403653;TMPRSS15;-	0	0	1	1	0	0	0	0	2	1
chr21:18561264-18759812;MIR548XHG;-	0	2	1	3	0	0	0	2	4	2
chr21:18686089-18686164;MIR548X;-	0	0	0	0	0	0	0	0	0	0
chr21:20742589-20803108;LINC00320;-	0	0	1	1	0	0	1	0	0	1
chr21:20742589-20803108;LINC00320;-	0	0	1	1	0	0	1	0	0	1
chr21:20742589-20803108;LINC00320;-	0	0	1	1	0	0	1	0	0	1
chr21:20742589-20803108;LINC00320;-	0	0	1	1	0	0	1	0	0	1
chr21:20998314-21540196;NCAM2;+	5	20	11	48	5	6	9	4	12	13
chr21:21723292-21737319;LINC00317;-	0	0	0	0	0	0	0	0	0	0
chr21:21746984-21797415;LINC01425;+	1	0	1	3	0	0	0	0	0	0
chr21:22009157-22098459;LOC101927843;-	1	1	1	2	0	0	0	0	3	1
chr21:22098616-22116528;LINC00308;+	0	0	1	0	0	0	0	0	1	3
chr21:23079283-23079392;MIR6130;+	0	0	0	0	0	0	0	0	0	0
chr21:23361103-23384835;D21S2088E;-	2	2	0	0	0	0	0	0	1	4
chr21:24304549-24321377;LOC101927869;-	0	1	1	0	0	0	0	0	0	1
chr21:24840549-25057743;LOC339622;+	3	0	3	5	0	1	0	1	3	3
chr21:25385819-25431701;LINC00158;-	1	5	1	12	4	0	0	0	0	0
chr21:25562144-25575168;MIR155HG;+	13	28	20	35	11	11	23	9	1	1
chr21:25573979-25574044;MIR155;+	0	2	1	2	1	0	0	0	0	0
chr21:25582774-25583224;LINC00515;-	1	0	0	1	1	0	0	0	1	1
chr21:25585655-25607489;MRPL39;-	38	79	61	121	27	7	7	7	8	5
chr21:25585655-25607489;MRPL39;-	38	79	61	121	27	7	7	7	8	5
chr21:25639281-25714573;JAM2;+	6	9	8	95	5	2	1	0	1	1
chr21:25639281-25717562;JAM2;+	6	9	8	95	5	2	1	0	2	1
chr21:25639281-25717562;JAM2;+	6	9	8	95	5	2	1	0	2	1
chr21:25639281-25717562;JAM2;+	6	9	8	95	5	2	1	0	2	1
chr21:25724479-25735654;ATP5J;-	81	120	84	187	39	10	17	12	4	2
chr21:25724479-25735654;ATP5J;-	81	120	84	187	39	10	17	12	4	2
chr21:25724479-25735654;ATP5J;-	81	120	84	187	39	10	17	12	4	2
chr21:25724479-25735654;ATP5J;-	81	120	84	187	39	10	17	12	4	2
chr21:25724479-25735654;ATP5J;-	81	120	84	187	39	10	17	12	4	2
chr21:25724479-25735654;ATP5J;-	81	120	84	187	39	10	17	12	4	2
chr21:25724479-25735654;ATP5J;-	81	120	84	187	39	10	17	12	4	2
chr21:25734946-25772460;GABPA;+	63	156	123	257	34	12	14	8	7	7
chr21:25735017-25772460;GABPA;+	63	156	123	257	34	12	14	8	7	7
chr21:25880549-26140390;APP;-	49	182	88	680	39	34	14	14	25	31
chr21:25880549-26170820;APP;-	78	229	129	853	55	53	39	29	44	43
chr21:25880549-26170820;APP;-	78	229	129	853	55	53	39	29	44	43
chr21:25880549-26170820;APP;-	78	229	129	853	55	53	39	29	44	43
chr21:25880549-26170820;APP;-	78	229	129	853	55	53	39	29	44	43
chr21:25880549-26170820;APP;-	78	229	129	853	55	53	39	29	44	43
chr21:25880549-26170820;APP;-	78	229	129	853	55	53	39	29	44	43
chr21:25880549-26170820;APP;-	78	229	129	853	55	53	39	29	44	43
chr21:25880549-26170820;APP;-	78	229	129	853	55	53	39	29	44	43
chr21:25880549-26171128;APP;-	78	229	129	854	55	53	39	29	44	43
chr21:26466208-26573262;CYYR1;-	4	10	8	81	1	2	2	1	1	5
chr21:26836286-26845409;ADAMTS1;-	22	32	20	98	9	0	1	0	1	2
chr21:26917911-26967120;ADAMTS5;-	8	27	21	27	7	0	0	0	3	2
chr21:26953960-26954043;MIR4759;+	0	0	0	0	0	0	0	0	0	0
chr21:27722378-27751233;LINC00113;+	0	1	0	1	0	0	0	1	0	0
chr21:28013362-28023209;LINC00314;+	0	1	2	0	2	0	0	1	0	0
chr21:28048413-28137609;LOC284825;+	0	0	0	0	0	0	0	0	1	1
chr21:28090402-28103264;LOC284825;+	0	0	0	0	0	0	0	0	0	0
chr21:28116093-28228667;LOC101927973;-	1	2	0	0	1	0	0	0	0	5
chr21:28539317-28540355;LINC00161;+	0	0	0	0	0	0	0	0	0	0
chr21:28539317-28540355;LINC00161;+	0	0	0	0	0	0	0	0	0	0
chr21:28872190-28885373;N6AMT1;-	35	65	53	90	23	2	2	1	1	1
chr21:28876063-28885373;N6AMT1;-	29	52	45	80	20	1	2	1	1	1
chr21:28876063-28885373;N6AMT1;-	29	52	45	80	20	1	2	1	1	1
chr21:28928143-28992956;LTN1;-	117	282	205	329	68	41	38	18	28	23
chr21:29005758-29019364;RWDD2B;-	26	50	49	90	17	10	17	6	3	0
chr21:29024616-29054486;USP16;+	79	163	113	211	38	46	57	87	37	30
chr21:29024616-29054486;USP16;+	79	163	113	211	38	46	57	87	37	30
chr21:29024616-29054486;USP16;+	79	163	113	211	38	46	57	87	37	30
chr21:29056321-29073797;CCT8;-	62	127	81	196	29	24	29	11	5	5
chr21:29056321-29073797;CCT8;-	62	127	81	196	29	24	29	11	5	5
chr21:29056321-29073797;CCT8;-	62	127	81	196	29	24	29	11	5	5
chr21:29056321-29073797;CCT8;-	62	127	81	196	29	24	29	11	5	5
chr21:29077470-29109791;MAP3K7CL;+	14	23	16	34	13	10	12	11	1	0
chr21:29077470-29175889;MAP3K7CL;+	27	66	46	75	22	16	14	11	5	7
chr21:29077470-29175889;MAP3K7CL;+	27	66	46	75	22	16	14	11	5	7
chr21:29077470-29175889;MAP3K7CL;+	27	66	46	75	22	16	14	11	5	7
chr21:29077470-29175889;MAP3K7CL;+	27	66	46	75	22	16	14	11	5	7
chr21:29077470-29175889;MAP3K7CL;+	27	66	46	75	22	16	14	11	5	7
chr21:29092253-29175889;MAP3K7CL;+	19	53	34	58	15	7	3	2	4	7
chr21:29130484-29175889;MAP3K7CL;+	9	30	15	28	5	2	0	0	3	6
chr21:29145558-29175889;MAP3K7CL;+	9	24	11	20	4	1	0	0	2	4
chr21:29193493-29288205;LINC00189;+	72	209	123	196	36	7	8	3	6	8
chr21:29298794-29346148;BACH1;+	454	1083	788	1145	362	124	65	45	71	54
chr21:29299415-29346148;BACH1;+	397	976	702	1037	324	97	45	33	57	39
chr21:29305203-29361896;BACH1;+	456	1147	815	1185	354	129	34	31	71	53
chr21:29372500-29373980;BACH1-IT2;+	3	9	6	10	2	2	0	2	4	2
chr21:29536932-29939964;GRIK1;-	2	5	6	14	3	3	4	0	10	5
chr21:29536932-29940052;GRIK1;-	2	5	6	14	3	3	4	0	10	5
chr21:29536932-29940052;GRIK1;-	2	5	6	14	3	3	4	0	10	5
chr21:29536932-29940052;GRIK1;-	2	5	6	14	3	3	4	0	10	5
chr21:29550846-29940052;GRIK1;-	2	5	6	14	3	3	4	0	10	5
chr21:29596039-29630747;GRIK1-AS2;+	4	17	12	15	3	6	1	3	6	3
chr21:29598794-29940052;GRIK1;-	2	4	6	14	3	3	4	0	8	4
chr21:29748174-29764006;GRIK1-AS1;+	0	0	0	0	0	0	0	0	0	0
chr21:30165922-30166653;CLDN17;-	0	0	0	0	0	0	0	0	0	0
chr21:30209150-30211783;LINC00307;-	0	0	0	0	0	0	0	0	0	0
chr21:30214005-30216151;CLDN8;-	0	0	0	0	0	0	0	0	0	0
chr21:30281308-30282958;KRTAP24-1;-	0	0	0	0	0	0	0	0	0	0
chr21:30289144-30289514;KRTAP25-1;-	0	0	0	0	0	0	0	0	0	0
chr21:30319130-30320289;KRTAP26-1;-	0	0	0	0	0	0	0	0	0	0
chr21:30337012-30337694;KRTAP27-1;-	0	0	0	0	0	0	0	0	0	0
chr21:30348398-30348606;KRTAP23-1;-	0	0	0	0	0	0	0	0	0	0
chr21:30371390-30372239;KRTAP13-2;-	0	0	0	0	0	0	0	0	0	0
chr21:30375293-30375378;MIR4327;-	0	0	0	0	0	0	0	0	0	0
chr21:30396073-30396820;KRTAP13-1;+	0	0	0	0	0	0	0	0	0	0
chr21:30425392-30425912;KRTAP13-3;-	0	0	0	0	0	0	0	0	0	0
chr21:30430275-30430758;KRTAP13-4;+	0	0	0	0	0	0	0	0	0	0
chr21:30440327-30440780;KRTAP15-1;+	0	0	0	0	0	0	0	0	0	0
chr21:30480044-30480317;KRTAP19-1;-	0	0	0	0	0	0	0	0	0	0
chr21:30487189-30487348;KRTAP19-2;-	0	0	0	0	0	0	0	0	0	0
chr21:30491463-30491957;KRTAP19-3;-	0	0	0	0	0	0	0	0	0	0
chr21:30496855-30497110;KRTAP19-4;-	0	0	0	0	0	0	0	0	0	0
chr21:30501871-30502090;KRTAP19-5;-	0	0	0	0	0	0	0	0	0	0
chr21:30541534-30541864;KRTAP19-6;-	0	0	0	0	0	0	0	0	0	0
chr21:30541534-30541864;KRTAP19-6;-	0	0	0	0	0	0	0	0	0	0
chr21:30561097-30561289;KRTAP19-7;-	0	0	0	0	0	0	0	0	0	0
chr21:30590104-30590397;KRTAP22-2;-	0	0	0	0	0	0	0	0	0	0
chr21:30592439-30593055;KRTAP6-3;+	0	0	0	0	0	0	0	0	0	0
chr21:30598685-30598874;KRTAP6-2;-	0	0	0	0	0	0	0	0	0	0
chr21:30601120-30601267;KRTAP22-1;+	0	0	0	0	0	0	0	0	0	0
chr21:30613685-30613904;KRTAP6-1;-	0	0	0	0	0	0	0	0	0	0
chr21:30616454-30616625;KRTAP20-1;+	0	0	0	0	0	0	0	0	0	0
chr21:30620626-30620850;KRTAP20-4;+	0	0	0	0	0	0	0	0	0	0
chr21:30635263-30635461;KRTAP20-2;+	0	0	0	0	0	0	0	0	0	0
chr21:30642863-30643136;KRTAP20-3;+	0	0	0	0	0	0	0	0	0	0
chr21:30718524-30718777;KRTAP21-3;-	0	0	0	0	0	0	0	0	0	0
chr21:30746950-30747202;KRTAP21-2;-	0	0	0	0	0	0	0	0	0	0
chr21:30755138-30755378;KRTAP21-1;-	0	0	0	0	0	0	0	0	0	0
chr21:30812696-30813252;KRTAP8-1;-	0	0	0	0	0	0	0	0	0	0
chr21:30829039-30829732;KRTAP7-1;-	0	0	0	0	0	0	0	0	0	0
chr21:30880644-30881555;KRTAP11-1;-	0	0	0	0	0	0	0	0	0	0
chr21:31038158-31038476;KRTAP19-8;-	0	0	0	0	0	0	0	0	0	0
chr21:31118417-31558977;TIAM1;-	123	359	239	329	76	104	35	36	60	57
chr21:31659621-31668930;SOD1;+	54	86	60	129	26	42	64	30	15	18
chr21:31670999-31732118;SCAF4;-	116	324	179	495	59	93	78	69	64	62
chr21:31670999-31732118;SCAF4;-	116	324	179	495	59	93	78	69	64	62
chr21:31670999-31732118;SCAF4;-	116	324	179	495	59	93	78	69	64	62
chr21:31873314-32004064;HUNK;+	5	8	5	121	0	0	2	1	5	6
chr21:32080480-32086295;LINC00159;-	1	0	0	1	0	1	0	0	0	0
chr21:32268218-32279065;MIS18A;-	23	28	25	74	12	10	11	9	1	1
chr21:32291812-32312282;MRAP;+	0	0	0	0	0	1	0	0	0	2
chr21:32291812-32312288;MRAP;+	0	0	0	0	0	1	0	0	0	2
chr21:32291812-32314783;MRAP;+	0	0	0	0	0	1	0	0	0	2
chr21:32311018-32393003;URB1;-	56	124	83	326	27	36	8	10	18	12
chr21:32377186-32377322;SNORA80A;-	0	0	0	1	1	0	0	0	0	0
chr21:32393132-32393957;URB1-AS1;+	52	81	64	106	29	1	6	2	0	0
chr21:32412436-32515400;EVA1C;+	36	103	62	130	17	45	39	30	15	9
chr21:32412436-32515400;EVA1C;+	36	103	62	130	17	45	39	30	15	9
chr21:32412436-32515400;EVA1C;+	36	103	62	130	17	45	39	30	15	9
chr21:32574840-32585535;TCP10L;-	0	1	0	4	0	3	3	2	0	0
chr21:32601673-32612603;C21orf59;-	41	63	47	114	18	6	1	2	6	3
chr21:32601673-32612608;C21orf59;-	41	63	47	114	18	6	1	2	6	3
chr21:32628758-32727939;SYNJ1;-	163	419	288	465	89	68	30	29	52	64
chr21:32628758-32727939;SYNJ1;-	163	419	288	465	89	68	30	29	52	64
chr21:32628758-32728040;SYNJ1;-	163	421	290	466	91	68	30	29	52	64
chr21:32628758-32728040;SYNJ1;-	163	421	290	466	91	68	30	29	52	64
chr21:32728113-32732913;PAXBP1-AS1;+	26	50	43	82	17	1	4	0	3	2
chr21:32728113-32743122;PAXBP1-AS1;+	29	67	48	89	18	3	4	0	3	2
chr21:32733898-32771858;PAXBP1;-	62	123	104	274	31	22	9	15	11	16
chr21:32733898-32771858;PAXBP1;-	62	123	104	274	31	22	9	15	11	16
chr21:32741338-32771858;PAXBP1;-	56	113	87	237	28	17	7	11	9	14
chr21:32772099-32797706;C21orf62-AS1;+	42	99	72	119	19	14	19	8	6	10
chr21:32772099-32797706;C21orf62-AS1;+	42	99	72	119	19	14	19	8	6	10
chr21:32790672-32813743;C21orf62;-	1	2	0	1	0	0	0	1	1	0
chr21:32790672-32813743;C21orf62;-	1	2	0	1	0	0	0	1	1	0
chr21:32790672-32813743;C21orf62;-	1	2	0	1	0	0	0	1	1	0
chr21:33025907-33029195;OLIG2;+	9	16	16	51	1	2	0	0	0	0
chr21:33057828-33065079;LINC00945;+	8	8	6	16	5	0	0	0	0	0
chr21:33070143-33072422;OLIG1;+	47	79	74	111	16	6	2	1	2	2
chr21:33111703-33123700;LOC101928107;-	0	0	0	6	1	0	0	0	0	0
chr21:33165469-33170236;LINC01548;-	0	0	0	0	0	0	0	0	0	0
chr21:33229894-33262757;IFNAR2;+	320	785	534	784	207	74	37	23	32	30
chr21:33229894-33262757;IFNAR2;+	320	785	534	784	207	74	37	23	32	30
chr21:33229894-33264513;IFNAR2;+	343	850	586	845	228	78	42	27	37	36
chr21:33229894-33264513;IFNAR2;+	343	850	586	845	228	78	42	27	37	36
chr21:33229894-33264513;IFNAR2;+	343	850	586	845	228	78	42	27	37	36
chr21:33229894-33264513;IFNAR2;+	343	850	586	845	228	78	42	27	37	36
chr21:33265631-33266260;IL10RB-AS1;-	17	21	15	34	12	4	12	5	2	2
chr21:33266359-33297234;IL10RB;+	337	737	512	731	198	140	32	43	67	75
chr21:33324908-33359822;IFNAR1;+	327	790	529	771	163	72	34	25	21	16
chr21:33402895-33437521;IFNGR2;+	481	1221	888	1148	301	107	53	32	75	64
chr21:33432485-33480009;TMEM50B;-	105	183	138	259	51	49	32	24	17	13
chr21:33449140-33480009;TMEM50B;-	95	154	111	216	42	44	32	22	13	9
chr21:33488054-33491483;DNAJC28;-	2	13	8	36	3	0	1	0	0	0
chr21:33488054-33491723;DNAJC28;-	14	28	25	66	7	0	1	0	0	0
chr21:33503930-33542158;GART;-	36	100	73	218	28	27	32	17	4	2
chr21:33503930-33542889;GART;-	88	177	134	338	69	67	91	67	26	26
chr21:33503930-33542892;GART;-	88	177	134	338	69	67	91	67	26	26
chr21:33524009-33542158;GART;-	28	67	49	147	18	16	31	15	3	2
chr21:33543037-33559056;SON;+	217	426	331	557	109	218	271	203	166	185
chr21:33543037-33560667;SON;+	227	446	351	594	112	226	277	212	175	193
chr21:33543037-33577514;SON;+	329	667	532	888	158	254	285	229	188	205
chr21:33543037-33577514;SON;+	329	667	532	888	158	254	285	229	188	205
chr21:33543037-33577514;SON;+	329	667	532	888	158	254	285	229	188	205
chr21:33550661-33550728;MIR6501;+	1	2	0	2	0	1	0	2	0	1
chr21:33577552-33588708;DONSON;-	35	66	46	121	15	65	31	20	20	16
chr21:33589340-33641854;CRYZL1;-	68	179	90	254	37	13	25	11	9	12
chr21:33642477-33838498;ITSN1;+	22	62	57	328	10	25	12	9	17	17
chr21:33642477-33889305;ITSN1;+	23	76	70	364	12	28	13	9	21	22
chr21:33903452-33915854;ATP5O;-	78	116	90	179	37	7	12	8	2	2
chr21:33931121-33938372;LINC00649;+	61	85	68	131	15	10	21	10	2	2
chr21:33931121-33971186;LINC00649;+	159	292	182	343	53	38	55	27	7	8
chr21:33931213-33971186;LINC00649;+	158	292	182	343	53	38	55	27	7	8
chr21:33976381-33977691;LOC101928126;+	1	7	3	8	1	1	2	2	0	0
chr21:34073522-34106262;SLC5A3;+	105	247	147	425	62	18	8	4	9	6
chr21:34073522-34143034;MRPS6;+	157	378	232	668	77	38	15	7	17	20
chr21:34180676-34183245;LINC00310;+	0	0	0	2	1	0	0	0	0	0
chr21:34180676-34189919;LINC00310;+	2	7	3	11	1	1	0	0	1	0
